shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
99903:990006,4359,47.449058,-122.297112,1465.2
99903:990006,4360,47.449058,-122.297112,1465.2
99903:990006,4361,47.449181,-122.297180,1512.8
99903:990006,4362,47.449181,-122.297180,1512.8
99903:990006,4363,47.449284,-122.297234,1551.9
99903:990006,4364,47.449284,-122.297234,1551.9
99903:990006,4365,47.449387,-122.297302,1594.3
99903:990006,4366,47.449387,-122.297302,1594.3
99903:990006,4367,47.449474,-122.297371,1630.4
99903:990006,4368,47.449474,-122.297371,1630.4
99903:990006,4369,47.449581,-122.297478,1677.5
99903:990006,4370,47.449581,-122.297478,1677.5
99903:990006,4371,47.449657,-122.297562,1710.4
99903:990006,4372,47.449657,-122.297562,1710.4
99903:990006,4373,47.449711,-122.297630,1736.5
99903:990006,4374,47.449711,-122.297630,1736.5
99903:990006,4375,47.449772,-122.297699,1766.1
99903:990006,4376,47.449772,-122.297699,1766.1
99903:990006,4377,47.449833,-122.297798,1798.8
99903:990006,4378,47.449833,-122.297798,1798.8
99903:990006,4379,47.449917,-122.297920,1841.0
99903:990006,4380,47.449917,-122.297920,1841.0
99903:990006,4381,47.450077,-122.298164,1925.3
99903:990006,4382,47.450077,-122.298164,1925.3
99903:990006,4383,47.450363,-122.298599,2076.6
99903:990006,4384,47.450363,-122.298599,2076.6
99903:990006,4385,47.450516,-122.298843,2157.6
99903:990006,4386,47.450516,-122.298843,2157.6
99903:990006,4387,47.450623,-122.298981,2208.4
99903:990006,4388,47.450623,-122.298981,2208.4
99903:990006,4389,47.450737,-122.299133,2265.5
99903:990006,4390,47.450737,-122.299133,2265.5
99903:990006,4391,47.450806,-122.299232,2301.2
99903:990006,4392,47.450806,-122.299232,2301.2
99903:990006,4393,47.450924,-122.299370,2354.4
99903:990006,4394,47.450924,-122.299370,2354.4
99903:990006,4395,47.451042,-122.299492,2406.4
99903:990006,4396,47.451042,-122.299492,2406.4
99903:990006,4397,47.451187,-122.299629,2470.3
99903:990006,4398,47.451187,-122.299629,2470.3
99903:990006,4399,47.451324,-122.299751,2530.0
99903:990006,4400,47.451324,-122.299751,2530.0
99903:990006,4401,47.451473,-122.299873,2591.6
99903:990006,4402,47.451473,-122.299873,2591.6
99903:990006,4403,47.451611,-122.299965,2645.6
99903:990006,4404,47.451611,-122.299965,2645.6
99903:990006,4405,47.451744,-122.300049,2699.8
99903:990006,4406,47.451744,-122.300049,2699.8
99903:990006,4407,47.451901,-122.300133,2759.6
99903:990006,4408,47.451901,-122.300133,2759.6
99903:990006,4409,47.452064,-122.300217,2823.0
99903:990006,4410,47.452064,-122.300217,2823.0
99903:990006,4411,47.452206,-122.300270,2875.3
99903:990006,4412,47.452206,-122.300270,2875.3
99903:990006,4413,47.452347,-122.300323,2929.0
99903:990006,4414,47.452347,-122.300323,2929.0
99903:990006,4415,47.452507,-122.300362,2989.6
99903:990006,4416,47.452507,-122.300362,2989.6
99903:990006,4417,47.452683,-122.300392,3053.0
99903:990006,4418,47.452683,-122.300392,3053.0
99903:990006,4419,47.452835,-122.300415,3109.5
99903:990006,4420,47.452835,-122.300415,3109.5
99903:990006,4421,47.452995,-122.300430,3167.9
99903:990006,4422,47.452995,-122.300430,3167.9
99903:990006,4423,47.453133,-122.300430,3218.4
99903:990006,4424,47.453133,-122.300430,3218.4
99903:990006,4425,47.453316,-122.300430,3285.6
99903:990006,4426,47.453316,-122.300430,3285.6
99903:990006,4427,47.455894,-122.300415,4227.4
99903:990006,4428,47.455894,-122.300415,4227.4
99903:990006,4429,47.456184,-122.300415,4331.5
99903:990006,4430,47.456184,-122.300415,4331.5
99903:990006,4431,47.456348,-122.300407,4391.8
99903:990006,4432,47.456348,-122.300407,4391.8
99903:990006,4433,47.456543,-122.300392,4461.4
99903:990006,4434,47.456543,-122.300392,4461.4
99903:990006,4435,47.456669,-122.300362,4508.5
99903:990006,4436,47.456669,-122.300362,4508.5
99903:990006,4437,47.456829,-122.300323,4568.9
99903:990006,4438,47.456829,-122.300323,4568.9
99903:990006,4439,47.456997,-122.300278,4629.3
99903:990006,4440,47.456997,-122.300278,4629.3
99903:990006,4441,47.457157,-122.300217,4689.8
99903:990006,4442,47.457157,-122.300217,4689.8
99903:990006,4443,47.457313,-122.300148,4750.1
99903:990006,4444,47.457313,-122.300148,4750.1
99903:990006,4445,47.457466,-122.300064,4810.6
99903:990006,4446,47.457466,-122.300064,4810.6
99903:990006,4447,47.457622,-122.299980,4871.0
99903:990006,4448,47.457622,-122.299980,4871.0
99903:990006,4449,47.457779,-122.299873,4931.4
99903:990006,4450,47.457779,-122.299873,4931.4
99903:990006,4451,47.457920,-122.299759,4991.8
99903:990006,4452,47.457920,-122.299759,4991.8
99903:990006,4453,47.458069,-122.299652,5052.2
99903:990006,4454,47.458069,-122.299652,5052.2
99903:990006,4455,47.458206,-122.299515,5112.6
99903:990006,4456,47.458206,-122.299515,5112.6
99903:990006,4457,47.458336,-122.299393,5168.6
99903:990006,4458,47.458336,-122.299393,5168.6
99903:990006,4459,47.458447,-122.299271,5220.6
99903:990006,4460,47.458447,-122.299271,5220.6
99903:990006,4461,47.458591,-122.299110,5285.8
99903:990006,4462,47.458591,-122.299110,5285.8
99903:990006,4463,47.458786,-122.298874,5376.5
99903:990006,4464,47.458786,-122.298874,5376.5
99903:990006,4465,47.463230,-122.293243,7513.4
99903:990006,4466,47.463230,-122.293243,7513.4
99903:990006,4467,47.463287,-122.293175,7539.4
99903:990006,4468,47.463287,-122.293175,7539.4
99903:990006,4469,47.463390,-122.293045,7591.3
99903:990006,4470,47.463390,-122.293045,7591.3
99903:990006,4471,47.463490,-122.292892,7643.4
99903:990006,4472,47.463490,-122.292892,7643.4
99903:990006,4473,47.463543,-122.292824,7669.4
99903:990006,4474,47.463543,-122.292824,7669.4
99903:990006,4475,47.463592,-122.292755,7695.4
99903:990006,4476,47.463592,-122.292755,7695.4
99903:990006,4477,47.463646,-122.292671,7721.4
99903:990006,4478,47.463646,-122.292671,7721.4
99903:990006,4479,47.463711,-122.292580,7754.5
99903:990006,4480,47.463711,-122.292580,7754.5
99903:990006,4481,47.463818,-122.292397,7815.1
99903:990006,4482,47.463818,-122.292397,7815.1
99903:990006,4483,47.463921,-122.292206,7875.8
99903:990006,4484,47.463921,-122.292206,7875.8
99903:990006,4485,47.464024,-122.292000,7936.5
99903:990006,4486,47.464024,-122.292000,7936.5
99903:990006,4487,47.464115,-122.291801,7997.1
99903:990006,4488,47.464115,-122.291801,7997.1
99903:990006,4489,47.464203,-122.291595,8057.7
99903:990006,4490,47.464203,-122.291595,8057.7
99903:990006,4491,47.464283,-122.291374,8118.4
99903:990006,4492,47.464283,-122.291374,8118.4
99903:990006,4493,47.464333,-122.291237,8158.2
99903:990006,4494,47.464333,-122.291237,8158.2
99903:990006,4495,47.464390,-122.291046,8207.8
99903:990006,4496,47.464390,-122.291046,8207.8
99903:990006,4497,47.464447,-122.290871,8257.4
99903:990006,4498,47.464447,-122.290871,8257.4
99903:990006,4499,47.464462,-122.290771,8282.2
99903:990006,4500,47.464462,-122.290771,8282.2
99903:990006,4501,47.464485,-122.290680,8307.0
99903:990006,4502,47.464485,-122.290680,8307.0
99903:990006,4503,47.464508,-122.290581,8332.8
99903:990006,4504,47.464508,-122.290581,8332.8
99903:990006,4505,47.464520,-122.290489,8356.5
99903:990006,4506,47.464520,-122.290489,8356.5
99903:990006,4507,47.464527,-122.290390,8381.3
99903:990006,4508,47.464527,-122.290390,8381.3
99903:990006,4509,47.464535,-122.290283,8406.1
99903:990006,4510,47.464535,-122.290283,8406.1
99903:990006,4511,47.464554,-122.290161,8438.4
99903:990006,4512,47.464554,-122.290161,8438.4
99903:990006,4513,47.464554,-122.290009,8474.9
99903:990006,4514,47.464554,-122.290009,8474.9
99903:990006,4515,47.464550,-122.289856,8511.4
99903:990006,4516,47.464550,-122.289856,8511.4
99903:990006,4517,47.464531,-122.289719,8547.9
99903:990006,4518,47.464531,-122.289719,8547.9
99903:990006,4519,47.464512,-122.289574,8584.5
99903:990006,4520,47.464512,-122.289574,8584.5
99903:990006,4521,47.464489,-122.289421,8621.0
99903:990006,4522,47.464489,-122.289421,8621.0
99903:990006,4523,47.464458,-122.289299,8653.3
99903:990006,4524,47.464458,-122.289299,8653.3
99903:990006,4525,47.464428,-122.289200,8681.3
99903:990006,4526,47.464428,-122.289200,8681.3
99903:990006,4527,47.464397,-122.289093,8709.3
99903:990006,4528,47.464397,-122.289093,8709.3
99903:990006,4529,47.464359,-122.289001,8737.3
99903:990006,4530,47.464359,-122.289001,8737.3
99903:990006,4531,47.464237,-122.288658,8833.2
99903:990006,4532,47.464237,-122.288658,8833.2
99903:990006,4533,47.463989,-122.287956,9027.8
99903:990006,4534,47.463989,-122.287956,9027.8
99903:990006,4535,47.463654,-122.287033,9289.2
99903:990006,4536,47.463654,-122.287033,9289.2
99903:990006,4537,47.463535,-122.286690,9382.6
99903:990006,4538,47.463535,-122.286690,9382.6
99903:990006,4539,47.463367,-122.286224,9513.5
99903:990006,4540,47.463367,-122.286224,9513.5
99903:990006,4541,47.463322,-122.286087,9551.4
99903:990006,4542,47.463322,-122.286087,9551.4
99903:990006,4543,47.463291,-122.285950,9584.3
99903:990006,4544,47.463291,-122.285950,9584.3
99903:990006,4545,47.463257,-122.285805,9625.9
99903:990006,4546,47.463257,-122.285805,9625.9
99903:990006,4547,47.463238,-122.285652,9663.0
99903:990006,4548,47.463238,-122.285652,9663.0
99903:990006,4549,47.463223,-122.285500,9699.9
99903:990006,4550,47.463223,-122.285500,9699.9
99903:990006,4551,47.463211,-122.285339,9741.3
99903:990006,4552,47.463211,-122.285339,9741.3
99903:990006,4553,47.463211,-122.285118,9795.8
99903:990006,4554,47.463211,-122.285118,9795.8
99903:990006,4555,47.463223,-122.284843,9862.2
99903:990006,4556,47.463223,-122.284843,9862.2
99903:990006,4557,47.463245,-122.284569,9930.0
99903:990006,4558,47.463245,-122.284569,9930.0
99903:990006,4559,47.463268,-122.284340,9990.3
99903:990006,4560,47.463268,-122.284340,9990.3
99903:990006,4561,47.463306,-122.284096,10050.6
99903:990006,4562,47.463306,-122.284096,10050.6
99903:990006,4563,47.463356,-122.283836,10118.4
99903:990006,4564,47.463356,-122.283836,10118.4
99903:990006,4565,47.463402,-122.283600,10178.7
99903:990006,4566,47.463402,-122.283600,10178.7
99903:990006,4567,47.463459,-122.283371,10239.0
99903:990006,4568,47.463459,-122.283371,10239.0
99903:990006,4569,47.463558,-122.283043,10329.4
99903:990006,4570,47.463558,-122.283043,10329.4
99903:990006,4571,47.463676,-122.282715,10419.9
99903:990006,4572,47.463676,-122.282715,10419.9
99903:990006,4573,47.463802,-122.282402,10510.3
99903:990006,4574,47.463802,-122.282402,10510.3
99903:990006,4575,47.463943,-122.282097,10600.7
99903:990006,4576,47.463943,-122.282097,10600.7
99903:990006,4577,47.464066,-122.281883,10668.5
99903:990006,4578,47.464066,-122.281883,10668.5
99903:990006,4579,47.464172,-122.281700,10729.3
99903:990006,4580,47.464172,-122.281700,10729.3
99903:990006,4581,47.464756,-122.280830,11032.0
99903:990006,4582,47.464756,-122.280830,11032.0
99903:990006,4583,47.464943,-122.280525,11134.5
99903:990006,4584,47.464943,-122.280525,11134.5
99903:990006,4585,47.465065,-122.280312,11204.4
99903:990006,4586,47.465065,-122.280312,11204.4
99903:990006,4587,47.465168,-122.280106,11265.7
99903:990006,4588,47.465168,-122.280106,11265.7
99903:990006,4589,47.465267,-122.279915,11326.9
99903:990006,4590,47.465267,-122.279915,11326.9
99903:990006,4591,47.465374,-122.279671,11396.9
99903:990006,4592,47.465374,-122.279671,11396.9
99903:990006,4593,47.465481,-122.279396,11475.6
99903:990006,4594,47.465481,-122.279396,11475.6
99903:990006,4595,47.465576,-122.279152,11545.6
99903:990006,4596,47.465576,-122.279152,11545.6
99903:990006,4597,47.465668,-122.278877,11624.3
99903:990006,4598,47.465668,-122.278877,11624.3
99903:990006,4599,47.465763,-122.278572,11703.0
99903:990006,4600,47.465763,-122.278572,11703.0
99903:990006,4601,47.465824,-122.278328,11769.3
99903:990006,4602,47.465824,-122.278328,11769.3
99903:990006,4603,47.465885,-122.278084,11833.8
99903:990006,4604,47.465885,-122.278084,11833.8
99903:990006,4605,47.465935,-122.277824,11898.5
99903:990006,4606,47.465935,-122.277824,11898.5
99903:990006,4607,47.465973,-122.277580,11963.1
99903:990006,4608,47.465973,-122.277580,11963.1
99903:990006,4609,47.465996,-122.277344,12020.5
99903:990006,4610,47.465996,-122.277344,12020.5
99903:990006,4611,47.466011,-122.277115,12078.0
99903:990006,4612,47.466011,-122.277115,12078.0
99903:990006,4613,47.466026,-122.276878,12135.4
99903:990006,4614,47.466026,-122.276878,12135.4
99903:990006,4615,47.466026,-122.276649,12192.9
99903:990006,4616,47.466026,-122.276649,12192.9
99903:990006,4617,47.466026,-122.276413,12250.4
99903:990006,4618,47.466026,-122.276413,12250.4
99903:990006,4619,47.466019,-122.276184,12307.8
99903:990006,4620,47.466019,-122.276184,12307.8
99903:990006,4621,47.465996,-122.275955,12365.2
99903:990006,4622,47.465996,-122.275955,12365.2
99903:990006,4623,47.465973,-122.275734,12422.6
99903:990006,4624,47.465973,-122.275734,12422.6
99903:990006,4625,47.465923,-122.275421,12501.6
99903:990006,4626,47.465923,-122.275421,12501.6
99903:990006,4627,47.465862,-122.275108,12582.5
99903:990006,4628,47.465862,-122.275108,12582.5
99903:990006,4629,47.465382,-122.273094,13107.2
99903:990006,4630,47.465382,-122.273094,13107.2
99903:990006,4631,47.465309,-122.272743,13201.0
99903:990006,4632,47.465309,-122.272743,13201.0
99903:990006,4633,47.465267,-122.272484,13266.4
99903:990006,4634,47.465267,-122.272484,13266.4
99903:990006,4635,47.465241,-122.272247,13325.4
99903:990006,4636,47.465241,-122.272247,13325.4
99903:990006,4637,47.465218,-122.272003,13384.4
99903:990006,4638,47.465218,-122.272003,13384.4
99903:990006,4639,47.465206,-122.271774,13443.4
99903:990006,4640,47.465206,-122.271774,13443.4
99903:990006,4641,47.465214,-122.271431,13527.8
99903:990006,4642,47.465214,-122.271431,13527.8
99903:990006,4643,47.465229,-122.271118,13604.8
99903:990006,4644,47.465229,-122.271118,13604.8
99903:990006,4645,47.465244,-122.270981,13641.2
99903:990006,4646,47.465244,-122.270981,13641.2
99903:990006,4647,47.465279,-122.270828,13677.8
99903:990006,4648,47.465279,-122.270828,13677.8
99903:990006,4649,47.465302,-122.270691,13714.4
99903:990006,4650,47.465302,-122.270691,13714.4
99903:990006,4651,47.465336,-122.270554,13751.0
99903:990006,4652,47.465336,-122.270554,13751.0
99903:990006,4653,47.465382,-122.270393,13792.8
99903:990006,4654,47.465382,-122.270393,13792.8
99903:990006,4655,47.465431,-122.270271,13829.4
99903:990006,4656,47.465431,-122.270271,13829.4
99903:990006,4657,47.465481,-122.270134,13866.0
99903:990006,4658,47.465481,-122.270134,13866.0
99903:990006,4659,47.465534,-122.270027,13902.6
99903:990006,4660,47.465534,-122.270027,13902.6
99903:990006,4661,47.465603,-122.269897,13939.2
99903:990006,4662,47.465603,-122.269897,13939.2
99903:990006,4663,47.465668,-122.269791,13975.8
99903:990006,4664,47.465668,-122.269791,13975.8
99903:990006,4665,47.465736,-122.269684,14012.4
99903:990006,4666,47.465736,-122.269684,14012.4
99903:990006,4667,47.465801,-122.269585,14049.0
99903:990006,4668,47.465801,-122.269585,14049.0
99903:990006,4669,47.465908,-122.269463,14096.1
99903:990006,4670,47.465908,-122.269463,14096.1
99903:990006,4671,47.466011,-122.269356,14143.1
99903:990006,4672,47.466011,-122.269356,14143.1
99903:990006,4673,47.466125,-122.269257,14190.2
99903:990006,4674,47.466125,-122.269257,14190.2
99903:990006,4675,47.466225,-122.269180,14232.0
99903:990006,4676,47.466225,-122.269180,14232.0
99903:990006,4677,47.466347,-122.269112,14279.0
99903:990006,4678,47.466347,-122.269112,14279.0
99903:990006,4679,47.466454,-122.269051,14320.8
99903:990006,4680,47.466454,-122.269051,14320.8
99903:990006,4681,47.466564,-122.269012,14362.6
99903:990006,4682,47.466564,-122.269012,14362.6
99903:990006,4683,47.466709,-122.268974,14414.0
99903:990006,4684,47.466709,-122.268974,14414.0
99903:990006,4685,47.466843,-122.268944,14465.4
99903:990006,4686,47.466843,-122.268944,14465.4
99903:990006,4687,47.467011,-122.268921,14527.1
99903:990006,4688,47.467011,-122.268921,14527.1
99903:990006,4689,47.468437,-122.268791,15048.2
99903:990006,4690,47.468437,-122.268791,15048.2
99903:990006,4691,47.468620,-122.268791,15114.5
99903:990006,4692,47.468620,-122.268791,15114.5
99903:990006,4693,47.468800,-122.268791,15178.6
99903:990006,4694,47.468800,-122.268791,15178.6
99903:990006,4695,47.468994,-122.268806,15251.9
99903:990006,4696,47.468994,-122.268806,15251.9
99903:990006,4697,47.469170,-122.268822,15316.0
99903:990006,4698,47.469170,-122.268822,15316.0
99903:990006,4699,47.469566,-122.268890,15460.9
99903:990006,4700,47.469566,-122.268890,15460.9
99903:990006,4701,47.472145,-122.269440,16412.2
99903:990006,4702,47.472145,-122.269440,16412.2
99903:990006,4703,47.472626,-122.269562,16589.4
99903:990006,4704,47.472626,-122.269562,16589.4
99903:990006,4705,47.473103,-122.269699,16766.7
99903:990006,4706,47.473103,-122.269699,16766.7
99903:990006,4707,47.473419,-122.269806,16884.9
99903:990006,4708,47.473419,-122.269806,16884.9
99903:990006,4709,47.473736,-122.269928,17003.1
99903:990006,4710,47.473736,-122.269928,17003.1
99903:990006,4711,47.474049,-122.270050,17121.2
99903:990006,4712,47.474049,-122.270050,17121.2
99903:990006,4713,47.474354,-122.270187,17239.4
99903:990006,4714,47.474354,-122.270187,17239.4
99903:990006,4715,47.474621,-122.270325,17342.8
99903:990006,4716,47.474621,-122.270325,17342.8
99903:990006,4717,47.474892,-122.270462,17446.2
99903:990006,4718,47.474892,-122.270462,17446.2
99903:990006,4719,47.475780,-122.270950,17792.5
99903:990006,4720,47.475780,-122.270950,17792.5
99903:990006,4721,47.478886,-122.272690,19004.3
99903:990006,4722,47.478886,-122.272690,19004.3
99903:990006,4723,47.479065,-122.272766,19072.4
99903:990006,4724,47.479065,-122.272766,19072.4
99903:990006,4725,47.479229,-122.272850,19135.3
99903:990006,4726,47.479229,-122.272850,19135.3
99903:990006,4727,47.479374,-122.272903,19190.8
99903:990006,4728,47.479374,-122.272903,19190.8
99903:990006,4729,47.479523,-122.272957,19246.4
99903:990006,4730,47.479523,-122.272957,19246.4
99903:990006,4731,47.479755,-122.273026,19333.7
99903:990006,4732,47.479755,-122.273026,19333.7
99903:990006,4733,47.479996,-122.273071,19421.0
99903:990006,4734,47.479996,-122.273071,19421.0
99903:990006,4735,47.480213,-122.273094,19500.4
99903:990006,4736,47.480213,-122.273094,19500.4
99903:990006,4737,47.480454,-122.273094,19587.7
99903:990006,4738,47.480454,-122.273094,19587.7
99903:990006,4739,47.480644,-122.273087,19658.8
99903:990006,4740,47.480644,-122.273087,19658.8
99903:990006,4741,47.480816,-122.273071,19721.7
99903:990006,4742,47.480816,-122.273071,19721.7
99903:990006,4743,47.481556,-122.272949,19991.5
99903:990006,4744,47.481556,-122.272949,19991.5
99903:990006,4745,47.481808,-122.272919,20084.3
